match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only,round_id,name,slug,cup_round_type,season_id,year,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type,city,stadium,venue_id,country
11686275,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11686276,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11686281,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11688311,,,,,,,,,,,,,,,,,,,,,,121741.0,"Albuquerque, NM, Singles Main, M-ITF-USA-35A",albuquerque-nm-singles-main-m-itf-usa-35a,,ITF Men,itf-men,7.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11696863,,,,,,,,,,,,,,,,,,,,,,121682.0,"Forbach, Singles Main, M-ITF-FRA-19A",forbach-singles-main-m-itf-fra-19a,,ITF Men,itf-men,8.0,Carpet indoor,,False,False,False,False,0.0,2.0,,,,
11697105,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697107,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697108,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697110,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697112,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697113,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697117,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697118,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697119,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697120,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697121,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697122,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697123,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697124,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697126,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11697152,,,,,,,,,,,,,,,,,,,,,,121719.0,"Hilton Head, SC, Singles Main, W-ITF-USA-43A",hilton-head-sc-singles-main-w-itf-usa-43a,,ITF Women,itf-women,18.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11697216,,,,,,,,,,,,,,,,,,,,,,121682.0,"Forbach, Singles Main, M-ITF-FRA-19A",forbach-singles-main-m-itf-fra-19a,,ITF Men,itf-men,8.0,Carpet indoor,,False,False,False,False,0.0,2.0,,,,
11697223,,,,,,,,,,,,,,,,,,,,,,121719.0,"Hilton Head, SC, Singles Main, W-ITF-USA-43A",hilton-head-sc-singles-main-w-itf-usa-43a,,ITF Women,itf-women,18.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11697237,,,,,,,,,,,,,,,,,,,,,,121723.0,"Lujan, Singles Main, M-ITF-ARG-07A",lujan-singles-main-m-itf-arg-07a,,ITF Men,itf-men,22.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11697262,,,,,,,,,,,,,,,,,,,,,,121724.0,"Lujan, Singles Main, W-ITF-ARG-09A",lujan-singles-main-w-itf-arg-09a,,ITF Women,itf-women,14.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11697278,,,,,,,,,,,,,,,,,,,,,,121741.0,"Albuquerque, NM, Singles Main, M-ITF-USA-35A",albuquerque-nm-singles-main-m-itf-usa-35a,,ITF Men,itf-men,7.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11697304,,,,,,,,,,,,,,,,,,,,,,121723.0,"Lujan, Singles Main, M-ITF-ARG-07A",lujan-singles-main-m-itf-arg-07a,,ITF Men,itf-men,22.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11697306,,,,,,,,,,,,,,,,,,,,,,121741.0,"Albuquerque, NM, Singles Main, M-ITF-USA-35A",albuquerque-nm-singles-main-m-itf-usa-35a,,ITF Men,itf-men,7.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11697309,,,,,,,,,,,,,,,,,,,,,,121724.0,"Lujan, Singles Main, W-ITF-ARG-09A",lujan-singles-main-w-itf-arg-09a,,ITF Women,itf-women,14.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11697316,,,,,,,,,,,,,,,,,,,,,,121746.0,"Templeton, CA, Singles Main, W-ITF-USA-42A",templeton-ca-singles-main-w-itf-usa-42a,,ITF Women,itf-women,24.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698042,,,,,,,,,,,,,,,,,,,,,,121746.0,"Templeton, CA, Singles Main, W-ITF-USA-42A",templeton-ca-singles-main-w-itf-usa-42a,,ITF Women,itf-women,24.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698055,,,,,,,,,,,,,,,,,,,,,,121632.0,"Nanao, Singles Main, W-ITF-JPN-21A",nanao-singles-main-w-itf-jpn-21a,,ITF Women,itf-women,8.0,,,False,False,False,False,0.0,2.0,,,,
11698354,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698355,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698356,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698357,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698358,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698359,,,,,,,,,,,,,,,,,,,,,,121841.0,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698360,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698361,,,,,,,,,,,,,,,,,,,,,,121841.0,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698362,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698363,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698364,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698365,,,,,,,,,,,,,,,,,,,,,,121841.0,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698366,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698367,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698368,,,,,,,,,,,,,,,,,,,,,,121841.0,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698369,,,,,,,,,,,,,,,,,,,,,,121841.0,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698370,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698371,,,,,,,,,,,,,,,,,,,,,,121841.0,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698372,,,,,,,,,,,,,,,,,,,,,,121841.0,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698373,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698374,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698375,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698376,,,,,,,,,,,,,,,,,,,,,,121840.0,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698377,,,,,,,,,,,,,,,,,,,,,,121841.0,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698378,,,,,,,,,,,,,,,,,,,,,,121841.0,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698379,,,,,,,,,,,,,,,,,,,,,,121737.0,"Sharm ElSheikh, Singles Main, M-ITF-EGY-15A",sharm-elsheikh-singles-main-m-itf-egy-15a,,ITF Men,itf-men,13.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698395,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11698397,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11698398,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11698399,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11698400,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11698401,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11698402,,,,,,,,,,,,,,,,,,,,,,121644.0,"Beijing, China",beijing-china,,WTA,wta,1240.0,Hardcourt outdoor,1000.0,False,False,False,False,0.0,2.0,,,,
11698403,,,,,,,,,,,,,,,,,,,,,,121764.0,"Sharm ElSheikh, Singles Main, W-ITF-EGY-14A",sharm-elsheikh-singles-main-w-itf-egy-14a,,ITF Women,itf-women,7.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698476,,,,,,,,,,,,,,,,,,,,,,121691.0,"Sabadell, Singles Main, M-ITF-ESP-30A",sabadell-singles-main-m-itf-esp-30a,,ITF Men,itf-men,14.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698477,,,,,,,,,,,,,,,,,,,,,,121696.0,"Monastir, Singles Main, W-ITF-TUN-41A",monastir-singles-main-w-itf-tun-41a,,ITF Women,itf-women,13.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698544,,,,,,,,,,,,,,,,,,,,,,121711.0,"Pazardzhik, Singles Main, M-ITF-BUL-01B",pazardzhik-singles-main-m-itf-bul-01b,,ITF Men,itf-men,5.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698550,,,,,,,,,,,,,,,,,,,,,,121743.0,"Zlatibor, Singles Main, M-ITF-SRB-19A",zlatibor-singles-main-m-itf-srb-19a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698683,,,,,,,,,,,,,,,,,,,,,,121699.0,"Monastir, Singles Main, M-ITF-TUN-43A",monastir-singles-main-m-itf-tun-43a,,ITF Men,itf-men,6.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698735,,,,,,,,,,,,,,,,,,,,,,121708.0,"S. Margherita Di Pula, Singles Main, W-ITF-ITA-16A",s-margherita-di-pula-singles-main-w-itf-ita-16a,,ITF Women,itf-women,19.0,Synthetic outdoor,,False,False,False,False,0.0,2.0,,,,
11698749,,,,,,,,,,,,,,,,,,,,,,121716.0,"Kursumlijska Banja, Singles Main, W-ITF-SRB-17A",kursumlijska-banja-singles-main-w-itf-srb-17a,,ITF Women,itf-women,14.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698757,,,,,,,,,,,,,,,,,,,,,,121694.0,"Santarem, Singles Main, W-ITF-POR-15A",santarem-singles-main-w-itf-por-15a,,ITF Women,itf-women,21.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698861,,,,,,,,,,,,,,,,,,,,,,121682.0,"Forbach, Singles Main, M-ITF-FRA-19A",forbach-singles-main-m-itf-fra-19a,,ITF Men,itf-men,8.0,Carpet indoor,,False,False,False,False,0.0,2.0,,,,
11698870,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698871,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698872,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698873,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698874,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698875,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698876,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698877,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698878,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698879,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698880,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698881,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698882,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698883,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698884,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698885,,,,,,,,,,,,,,,,,,,,,,121843.0,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698931,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698932,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698933,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698934,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698935,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698936,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698937,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698938,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698939,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698940,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698941,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698942,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698943,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698944,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698945,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698946,,,,,,,,,,,,,,,,,,,,,,121844.0,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2.0,Red clay,,False,False,False,False,0.0,2.0,,,,
11698947,,,,,,,,,,,,,,,,,,,,,,121846.0,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-15A",sharm-elsheikh-singles-qualifying-w-itf-egy-15a,,ITF Women,itf-women,10.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698949,,,,,,,,,,,,,,,,,,,,,,121847.0,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698950,,,,,,,,,,,,,,,,,,,,,,121847.0,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698951,,,,,,,,,,,,,,,,,,,,,,121847.0,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698952,,,,,,,,,,,,,,,,,,,,,,121847.0,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
11698953,,,,,,,,,,,,,,,,,,,,,,121847.0,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9.0,Hardcourt outdoor,,False,False,False,False,0.0,2.0,,,,
